address,balance
0x618de3389b25f53446201f7454353a58b9a9b6a0,299120000000000000000
0x0ace66c3018a09332fade9e0cb9e18479461c126,299110000000000000000
0xba6a1fa1f0f54ad598dc7c30d56cd3f96944913f,298878607140000000000
0x034d4203130c2189ed0aeb2945a2dfe6ade36b33,298820000000000000000
0x26113d299ad3dd8c1d045f97d2aeb2cdbf93734c,294309532255656903430
0x01c3796007a97bbb0d04b70fd6178aac92bb60b6,289535456470138304402
0x56d5791b4a0aea87ae13edbf94058e68743dea38,288240000000000000000
0xb3b9db8833b37967d5712dc275797dd0f6266adb,288156751976126021624
0x48ab0e6ba6588d7ac68f9f2e19900384a77b23d8,285000000000000000000
0x8620269860628f958b1df1312ec40f405c756d69,285000000000000000000
0x7aec68658c070e97db70365421bcab088975274d,285000000000000000000
0x19f70b9c5ddbd3fa0108cc67264f24581537cec2,285000000000000000000
0x65b628e3e52ac421a2314a89d8209db4543d12f6,285000000000000000000
0x919a5fb24627fb2e718491828753b067065061c1,282584510000000000000
0x05ebce2147619e62c2ef509b5b04daf199850e3d,277534574437179577330
0x543c1d8af6a968ac5dd32906b52f3b07854b131a,273880000000000000000
0x1b33f2f231a7de85ef200a9649e33c37762f36b5,271773124482742139856
0x64717225a29bbe6c6eb50bb5965f2025d2c2785c,269930000000000000000
0x9bd92ee2c10df4a10b77d31dab184f8f563fa2a4,269009590000000000000
0x483d765a4bd4026ca6f06a7605154cb0036ad583,268130350000000000000
0x88d063050330246fcaccdb723f212ae8c28579d6,264379804178534658298
0xb6ddaa002529a129c3dc2f8879f3e5fad7ca6ddb,263669624890178224234
0x3e0fdeb268543ae3656d48fde07c3f527e41fb07,262619022518740100000
0xa8ca5abe9b7a2323ae00a658697907223de8a736,262615870000000000000
0x7c972e0258963da9a7475165219c21c8d8107bf0,262396530000000000000
0xeb032a3b0a977d6a1966b5c15b43ee567ee3a3d3,261744391431312621772
0x35e6150f83e458eced2216b1665cc4cd8f52cc79,258956000000000000000
0xf6bfa33007c25c05718f7e6303552d6cbdb02591,253627780557493468879
0xd1d66b5bb99a5e8f3b95203c7edf0d9af43427b4,252094000000000000000
0x3ed15bdf2e4c3dfe8630deaa77285fb9b9a5fbf4,250880000000000000000
0x4da8774148c4fd7e15df2c715cc8506ac60b18cd,250209351591981800674
0xec4ffdebc806f1197f9841bd9f3b6814b093fab4,250000000000000000000
0x6fbb5d40ad9c49b5731b9c9027cc01f4c1be8b92,250000000000000000000
0xb830db9efa9ae3a74593cf9ae48a193ea17b1a35,248342904000000000000
0x3786014c8395fa582fd95efcadde4749afbc7613,245954060000000000000
0x1e8fee07cefd8629c4aa7a5563448396727347bc,245763000000000000000
0xa3b0cba559cbc6693b7f66a15fc76e96c6c155ed,241138140095050072292
0x330274c15b2d34c9ea57c3e694c6a9f56a257cfb,240302493179029953897
0x6e130b3e6d8e68f060519b7ed0fcb4578cffde13,240018099999999993803
0x68401c717a06583892c50642ea8491e1294194a5,240006080751536596225
0xd611b77730d6331c41b9b9fbfbb6b60ed5880914,239213466046894522774
0x33b8c9c4c991d5d4da113647c99020d26ea30b4f,234903350000000000000
0x1337889e1124feec06fb7a91f864a62a3b957a55,233934794870671271508
0xeda37b3f7920c296fe4a62fd3dc07471f0019e7a,233335170000000000000
0xb44e555b59d9423bf61619608450585f84432ad5,230234048417511448708
0xf9e73f52cbb20fa9bd7d0ea1e3cff15e19231953,228790000000000000000
0xc16e63303ba124cb5c9771f91c884dbc59432e3e,227810000000000000000
0xad7f1401475f89286ad5b20dc950799eb729db7a,226265201990896674947
0xf72919e6c6048cdc263aa9f488215ccab2dfef7f,224793760000000000000
0xf5d4822b7be7f089d4d3de8134bf352bf84d3a7a,222166580000000000000
0xfc80c8d013c4fe16f159189a2c5b849851f8254d,215657000000000000000
0x0736b66098401252c5c5df25587ad5002ffe6798,212570000000000000000
0x2c54792c15ca202eb6f874f96d22d9ecadfa419b,210390000000000000000
0x762ece2deed3597a7cdb851178e45342c60481f9,208050000000000000000
0xbb5f3a65abf506b81ea915e164dc5f334a06f614,207772600000000000000
0xcd462cabe78138bf0251344c22b2902cc2309fce,203874806952899458607
0xa842ab0d90004f5e86d376665d4a0d871f592d24,202893615128922280888
0x80041dadf458f5add39add5278211269d31e1542,200772570000000000000
0x03ce94d2259562f27a3cdd65d32ad244a6bfa74d,200250000000000000000
0xf6852f85818c94e4ed58f777e7d419c93730c7b2,200041876649075113538
0xfa5e481c8aa03c731eb5c87e7ab6b26de953e508,200000048739863090756
0x14ccdb60cefd936210d7db8d1052c9ee213f0013,200000000000000000000
0x25bfb7b7c56440a0b79900be209d6ddad594ad41,200000000000000000000
0x915cc2b22911a7c70f1268ec92f65975183fc321,200000000000000000000
0x823935e81aca4a3e490b3d39598a78754b402b7b,200000000000000000000
0x2e286dc9d58aeb2365fc92f5c19ad101d8c04247,200000000000000000000
0xe4b7a014f5b8e9baef7b330b3c8ca1abc3af4437,200000000000000000000
0x67313ec6cdf6063d44befbd709878965a3112cb3,200000000000000000000
0x91007a583cdb9a39fcb31a3362693d3aef196809,200000000000000000000
0x8fb961a56cf5e2527c16e44d6edd2b156726cf8d,200000000000000000000
0xa0f92b5980a9484cb8561f0c7dfa108f7a5fa903,200000000000000000000
0xd4d5f81865979f7c610f7230bda34b935a46d5d0,200000000000000000000
0x7a9d243184ff7d335e4e76343f1ea641c3f1084a,200000000000000000000
0x8a89f207a2544aebbd69d3f0256feda037dc8892,200000000000000000000
0x0296869f86cacd1b62d48a5740e8b4bb42addbc5,200000000000000000000
0x2d87ad8be9280c1a3778bf36c8c1f23595dc7118,200000000000000000000
0x054d6bae8bff0929c7ef2c88fdce2fc69c5a22ca,200000000000000000000
0x92b4a5d643147e70fd0206c54e06e31c005b480b,200000000000000000000
0xb0b9621fc1895a40e2a10dda0a763352dfa2791a,199370000000000000000
0x7f59cc0acdfb8a0484657b7382c2c5974801f77b,199150000000000000000
0x8ddcc2b845508724eca2ce9c01c7a016775588c7,199050000000000000000
0x8e8edc4e0e126bb42aa82882b6341d7ccb6994fa,198950954000000000000
0xa6d4c14ccc8e7e4f896b288dbaa8404219927c66,197321260000000000000
0xfacaf2f40ee5d94fbc153afdd24c07050de36ef1,197000000000000000000
0x91f3a6ca9618d3493dcc281d28eb64e7f2322c44,196370024854405436132
0xf19bfc47f84104ced5d56461472ab0696f25a948,192549520000000000000
0xde718e0421ad07fe400f8aeecbdf89e9dc9621be,190798000000000000000
0x40ee82afca4327c69d7594c16a587d4fb8d040d5,190000000000000000000
0xb37eca33f96459eaa974313e236633fd3dd60e09,187891000000000000000
0x89e1735422a57c429231236c22138554c6abed95,185980000000000000000
0x07a2e2f8edbdf05faee4f6ed2ef8285409bc7c82,185000000000000000000
0x5d242ddc158e9d16be0eade71ccbb69cbd31ab9b,183976317759263347874
0x2a9c78b88c53d5528d1769ad8d138eae194845df,183175166831606513088
0xbbad8d66a7384032b5cb7219359ae9dc1ca65853,180000000000000000000
0xa701a804df3a010629e8e2c13e4025ba8878db46,178648345476100392292
0x104de2b12a7c2cf9715fc103ddc312314fd7f8b7,178481477474119925823
0x3abac6eb88cf7d4e59ca5504f274b577daeff626,174590000000000000000
0xbcefb74ed56203443d2bcf4d541672b0ca0c3d76,174460000000000000000
0xda69830a48bd1d0f8d2e43e916e2d2872db4b92c,171981600000000000000
0x7106e7047555b4d1c6991a52eef19c16ab9a2119,167025964325322276522
0x9711eb9fddb10655b0c4f52488e60899d35544bd,165174000000000000000
0xcfe22f662d79c05a18a6bb4d2a1ba2dc0fae863f,165120000000000000000
0xa708c4bb354c41b07e4dfbf870ca91ad044ee87d,164728362668183674610
0xd6bb3bdcee98026fbd995e16fdda2b3f2b6eeef3,162970000000000000000
0xc4e2e53e2def7a4dc9c1d542197023e916ebd3b8,160868000000000000000
0x162588dcc73f8ffd7489531059cb061cdbc72229,157030000000000000000
0x45763cc617394d86693d02a05d49a3783f3f05f8,154176000000000000000
0xa12b19cbcc516869ac6f50eebea9127a0b91ff9e,153875538637037486471
0x5dec2f45b7ee5e2cc23d74b87c1eb8887e45cee1,152553339905957973397
0xd137e8cc2a71c4d9e28940d21cedbd80b7506981,150938806660000000000
0xccd6d32f403b778403e524d1e9a75a10b8bdbac9,150500000000000000000
0x5f7f000e4a9860c63b0c6e6f6fc1df9b7d45d3c5,149943950000000000000
0x0c95f95f2eac74c56854c32dd0bda0022943f7c8,148842340000000000000
0x1680f75a4a35a63c57af5cd32d9f0c338bc87eba,147321360000000000000
0xb6f8dc8a9a46e14dbdb88a0ee422b20f3f832273,147120000000000000000
0x9528452f39932de8c748a7d463f141563733745a,145635350008636680641
0x0915a2ec2e239547d4cf2904680b4d4686607612,143773524672527623317
0x0f061ffa853b80292c9683eb802eb6bbaaffad48,143120000000000000000
0xe40545baba47f58715c8c080a00fa229a9fff77c,141316000000000000000
0x67c96b954a2e5e1870699667b6b7ab0df8316233,140887860000000000000
0xaa13f3b639a73974e90c8e59508254afef6c77f0,140000000000000000000
0x979de1606af24b524fbd34574514f690bc9d5304,139148505949875340786
0x2baecdf43734f22fd5c152db08e3c27233f0c7d2,139020000000000000000
0xdb2d4e9d00ad1bb438b02c517b6b7da2f1dff97c,138150000000000000000
0x99d3c4423f03d5afb4037133186a55ead4c3c77a,138006466556927980801
0x4b867fc9c0f8fe34ee26db15df1a0c3042298247,134740000000000000000
0x3efdb3db80591c7d6c46c28b258bd014655130f8,133360000000000000000
0xc3ec80343d2bae2f8e680fdadde7c17e71e114ea,130910000000000000000
0xb29d1588869918ea5ffe35a73410f9bcf257fff0,130777000000000000000
0x8b3cd5a926d70510ee8cfbf2d0bfdf977b8d86fc,130000000000000000000
0x4281141d9865a0f81d04bcfc98fb7d13d5ad667a,129771920862925649411
0xdb1280d53884df5a9dfa031ad4e60d4b78215923,129340000000000000000
0x13193666884537dd188b30c78f5d7a61fe5617af,128990000000000000000
0xbed259e8911be99591e5d3b46fabecc401ca0ae7,127990000000000000000
0x61bc36e52f77c26e183e25f371be8064c7751105,125850000000000000000
0x5ad318381d42c721b095f3f681e8cd3aba0bbf4e,124367817111368760046
0x9933a642af99d89bee5b076943d492ca1b435e9b,122126500000000000000
0x4e6b79a14d05b1c416c3afa85e8d3ebec9733c4a,122000000000000000000
0xc8160e01d2cd2bb2480b5b7e511146174f353364,117751346979001633104
0x6aeed3ba8fa887ddaba2c7e462cd59b14f532db6,116645000000000000000
0x1d076690cc481e2b0f721372d0c50faf4b18957f,115100000000000000000
0xbb3ec511b1b6aabab35f118a5395aa192c88ef05,114955246313285662202
0x99deabbbd91dbe5d0b767491b06e518ec68f906c,112985660000000000000
0x4d8290e96dc67fa9597c70187bd17cebe40ad627,112520339661894486400
0x9129d4919d33112cc9b1ce6f4c7f41526cd815d2,111137880000000000000
0xd5db73ae67b93d5346e64ec741182004a30c8256,110568260000000000000
0x737f02eb9b4b217deaaa75e22d66d2e47a0ddefd,110406202011502485836
0x0e32aa079cfc9900126a05411ae52fdcf6353921,110000000000000000000
0x21145afe419bda9eddfa47737a5706f53ad81cd8,108477756408953427388
0xccb541e06cba22a59edd6084cba60337f3dce5ff,106130000000000000000
0xbf1801e681f13a697630a364396fa8eb4b1987dd,105036057716655008324
0xbc481c4f9653ce8ba2c787d8048ccfe45aeb31eb,104759415201727398211
0x48d1786946f262ee4b51cb938b96263fb8771015,104615450000000000000
0x18ed63e2f9c83e8fdfb119cfdbd30a21e0819369,103762000000000000000
0x0c4e5c555e4f90ca5203b2202bd13958e7b8fbfa,102939865436411697033
0xaa2b096cbeff2178351f113992fa4fd02a2a0243,101267438346703777346
0x1800f4326b8ed3a7b27949fc06879b6528d41527,101142859829826286821
0x9cef7a596e91284f64d71d5582a4a59a363dbcf1,100880000000000000000
0x51001899dbd72c425dec0763cbf65e02d6654522,100556299978765079624
0x62c67e56ea1fac2fcd1a02180bc6033309759b18,100550000000000000000
0x69874a147c8714063945828938be80045dd6ee3f,100000000000000000000
0x280badf0f6233a2eb9ecc6926ef6fd40794f5234,100000000000000000000
0x8e380b9fea9c059d76cd3307d0d532b0704df4c6,100000000000000000000
0x37b0c6f8ac2b163f7ee9dc78786b00ea8db8ced3,100000000000000000000
0x895d771c419c80aedabc4acee2f8b09d5d8e5c6e,100000000000000000000
0x2e343b5019f402b439343010ca8845daed9d0aa0,100000000000000000000
0x99559af00d2f43ce773b84316cce6f47c908f076,100000000000000000000
0x2a85d8fdfd4bada672059ea055ba1bf1548d1f34,100000000000000000000
0x299e8a598b2453278a51a7964753ae313e502f47,100000000000000000000
0x6f813e1bdc2c14a049d24b0df7ec27ba3c44a178,100000000000000000000
0x89f55fb7888c0aeeaf368f03073bfd8c224d0328,100000000000000000000
0xecb71bec616c3273a5a11c893a383c4cdf28e519,100000000000000000000
0x6942ab12e92553045871a2d99b97732600319c6b,100000000000000000000
0x805ddf50c3d5ad3950b8a9de1ddc93b8f7fd0b4a,100000000000000000000
0x5c0c847aa703a0879f37f34b48202052eb37f9a5,100000000000000000000
0x6d8e967dcce79984f40cf8e9b924f20f811c30ed,100000000000000000000
0xef40c2307289485cc62033be51f2e27ace91a910,100000000000000000000
0xc5927bfdf02ac5e7fd17404f489c1bd308acce63,100000000000000000000
0x51b173158dfc28060b7788c59bc57c4a5cf50e9e,100000000000000000000
0x6d5e39e0aacdf1e86a3a84a20beac0c89945caa3,100000000000000000000
0x5decbd40ec22bb97e78d4416fb3e706dfb16c053,100000000000000000000
0xe52a4aa63e39320bf6195f3430f1d839f1f2ae19,100000000000000000000
0x4a56fe67980d835b154a583cceb67d1c436f429b,100000000000000000000
0xa4eb17e17a7209e4eb3e517f9de5554883e3a404,100000000000000000000
0x1fd1709378a365f682ee34f5a97db23e6e0f6942,100000000000000000000
0x5967358026734cd281d284de870781e86519dd5e,100000000000000000000
0x18dae56769b07a1474658e7ace652de1eadcd9c5,100000000000000000000
0x306c587b7362a7e13467924148a686ea21a03913,100000000000000000000
0x000ba74aed6e3b81a7dd3a313b7694e07f06177d,100000000000000000000
0x51fd17930b0a9652326a542d35c9ab29906ab6d8,99740000000000000000
0x04454aa35729a37f95882d24f82f70ba83be7a9a,99200000000000000000
0x851b93d53bfb7d31661b27a4265065dc2c93242b,99160000000000000000
0x047302ffe1e21db69bc2ad81038914df206f0ad6,99110000000000000000
0x1c316374e4b84645fdb4d8336f4286ff98cd15a9,99030000000000000000
0x3bac253c6fb3f04b452c163cff726abda54958bd,98970000000000000000
0x5b9723b3cf5c9bb8b963e08a219048c4dfe03e74,98930000000000000000
0x73b0e811651eb12a6ff6cb38f5bbb698cd1a307a,98870000000000000000
0xefbbbd0a0a198a20a8e12bd557e0734790596b72,98770000000000000000
0x6491c00f6b4375a5cba6e72871cff28bf81b5f59,98530000000000000000
0x6039100f153667a340242be3c07f3a30c77e39ee,98510000000000000000
0xd00bff2939e83fcbf6881d401c7278f0d913ad09,97198102389264821246
0xa2e26b9858ba49e953b188b5c9f3eb8e235ae91f,96130000000000000000
0xf0bffde9838310d8fee6bb15abac397c4a97eadd,95545721795241065864
0x17284f2cc6ec2d6fefdf711cc60f9df62401f5b1,95000000000000000000
0x42e4f53b09250bbbff141b4c7efdff2ad9873ed0,92390000000000000000
0x42bfbf46105303263b9576e234488b7afbd08060,91740000000000000000
0xb9204d9c911807eb88c49f61b088e7661597fe57,91477400000000000000
0x8d8aa4f2390dd31add06ce6a9374542020272d6b,90345758564803403379
0x3d0ebe1909387125b274e31f48d25b7770610b18,90000000000000000000
0x587f5e504c956d6cc903bf4abd6c141e7ad2df34,90000000000000000000
0xb492be96e9b5222fdc17d72c2b373385db3431e1,89890000000000000000
0x9cba33ca360126e6836f6829b42a6db876084749,88160000000000000000
0x1d16ca3eb32c7e33f0dcfde035d62bb059815dcd,88120000000000000000
0xa9407d349542360ad21ca2d2640ba1bc888f8f73,88078800000000000000
0x18abb6ebeb50ac78c8430d816bcf741ed944aad1,86420000000000000000
0x16c94f3666041dca216d1e493e421261c79a4bfd,86313930000000000000
0x0d73d0f621e9d36c6c5e3ec217f84950ea6d0b3d,85296050000000000000
0x2eb49da0c1482e2a9e57e899057257f344efe70e,85210000000000000000
0xf23504da448104cac0dbbef338962d9f3bbf9fb8,83860000000000000000
0x1c1d0415a6f77661ed10dc544d16864b76daf441,83790000000000000000
0x760e1b60a6567de890b2a21d8642bd260fea8e29,82146660000000000000
0x06173073686b01fc453709f4f825c78c095d71ef,81000000000000000000
0x4b3d76093596874e4f8092a4cb3a08b8a3fd630f,80675561859252841305
0x680a0739ce2f6b56aaa3c688bf3ce0145d7c1764,80575343872300994446
0x2200419ee63e4ba673fb7ad5e557397328335c9b,80000000000000000000
0x66b90feaaf99150e8d69a2e7e0c015d095a2cbc7,79877550000000000000
0xbec494d111b9297d89d5cd35909c2aa2480fcd98,79226348565865479618
0x2b638c6fd39d741639144eab81553bab148620a5,78190000000000000000
0xa48235a4ef9b45ac4437ac3e2e53cd37cc5f34f2,77997000000000000000
0x5689374fa1c4c3e53d50d2b68dded8600c8585a7,77308340000000000000
0xfa1b85b8f5fd047c6626c25e0587a508728c72fd,77060725469340787058
0x14e4a4288277210dc0b6e83d4f480d21055b723f,76562450000000000000
0x61986b49af36b024edb743a4600d0ab4db7bdba3,75000000000000000000
0x88325716f0eb0541e3d408e4b7d9635e0cf72ad3,74884000000000000000
0xa64e22498768f0055b3f1d0a122b2c2dd2b1c50b,74129000000000000000
0x7d8f97e6f6c71978b904bcbc1a9002bc9c5fd533,73690000000000000000
0xddf352accd685e03630df163618cd35680c89146,72060000000000000000
0x2cb026e0bed8b6a957128024b9c27b778293f62a,71090000000000000000
0x0a9e2d021e35c33f6f8bd8500b233bf9a8245a1f,70649147371950485796
0x99278bdc09fca9c5b7db708c16130d79b9d5eeeb,70513870923041708164
0x9d14d092abfc2ca211860e3db871b3acef906e01,69430000000000000000
0xa0b9e5fc46215774f75c7355291fb9f125f07625,68080000000000000000
0x5a0837bf8899ca0dbe2b33ce3d922ff6d00979b6,67170000000000000000
0x0d0bfc4bfc5e8ada083cdc1aa2d683942265aab0,67162000000000000000
0x5df4506de5a19ad417996b20dfe9ef9ee10e2fa3,66257994601220368677
0xc1fcd66bf1be66e550659ea6fdaa111f3c47286a,66230000000000000000
0x111e364336040f181f332ec5fee69228a00031ec,65420000000000000000
0xa19efa9ab8f3447816b58f31fd3bcb77702837fb,63635060000000000000
0x37a6ee362128ef564d3039085844a150eb59341a,62366430000000000000
0xa51006f529dad1b441fe0188184289a681317a37,62017000000000000000
0x81cb64c3f820400f4e67307a8c61ea16abc63800,61020000000000000000
0x32850c6e7c9d5881ac8906e46078135c7bcd645e,60970000000000000000
0xff41e4e5cce63bc0b0c25acff8c9457baad8b933,60877730000000000000
0x1378235b938e2e7c0a23464e97b536454d659175,60678328171924639074
0x6dcdd89cf4258fc1d335c07206fcee8c41fb5982,60000236765150686257
0x93f8d339110778e2d6bd8f2e8cb1624be7298385,60000000712449883285
0x6e70090b268fec731d71a1ed566387d4bddff859,59990000000000000000
0x86810e29d642dae7065559ad1f5275e8d1339663,59575870379908032955
0x1cc63914c76954f8df4e198885be8f4bdccde212,59000000000000000000
0x7636dfc88567a8c2e67a3e42ac6f39c3ca331d44,58112240970313320560
0x7df1a25fa00989566bd9ae3a3cdd80d5d571e1b4,58019115787969164219
0xf30145b52fbb05c6e0637cd1c4a210524bc1309e,55960000000000000000
0x9f78b9c6af26d469ae7955aa5b172c644465a518,54643460000000000000
0x3d0d7923f0b36b0871e702222305ad33d984b684,54264450000000000000
0xf6be3816ca29e641bd532aa089672a0d306e3012,52974361859859237646
0x8752da94bafe6a6f4a4df069f9178913e9698038,52795390000000000000
0x91f676e8f20fc5a898f8ca5030298f77b5695687,52000000000000000000
0x8538e446029a24ef8e2214cf4c20c4968380356e,51082245774116475373
0xff98f89df536fc6a36592b935ad5caaabe7447ad,50298352000000000000
0xbc1d66d3a1c28121a218720f4a79611582cc2b32,50000000000000000000
0xbac22068e7d35919927167196dd0ff93e3174f46,50000000000000000000
0xe1ef299eeb66f274cce81a055b209570173479ea,50000000000000000000
0x3c625e1feedcb8ed9bc1eac928c14ba002f67764,50000000000000000000
0xe72b86d188eee369ded2d941e143690470e0776a,50000000000000000000
0x3b3be51d74e27b342b755ce4ea7bb60542d03c0b,50000000000000000000
0xa0200e761140a600fdb3a987fd2f31bcc311a8a6,49770000000000000000
0xed90d0c84b0a5748d5906756d2a5621504853c1d,49660000000000000000
0x2262433c4856e0124d9a9c84f2dac22e0e643746,49140000000000000000
0xee3fcdc7a9c0c595b44cffde2427295a0462f44a,49090000000000000000
0xa708c85de8838e74884837cc47d5ce23d20b1a07,49070000000000000000
0x33c420854116786be69e342ecd91f3cfee5d71fa,49070000000000000000
0x637af6eb7ede13718a28a9bf29c2f2266ab90c87,49020000000000000000
0x02b50cf5455c6e7b87a831e018626977ae8ee9ae,48930000000000000000
0xd5d79837e7dff56bc6733fd0b7c19f00623f00d7,48870000000000000000
0x6d75b06ca6ce7349a4c46a79aebb91fcaaafe935,48810000000000000000
0x690485ac4db3ee87e9f6529840ab81400ffd042c,48510384000000000000
0x34ac1012cb49868f989183f95835ab99b3fdd427,48460000000000000000
0xbd20c939644fb622f6ae879c5de011b0b52d94e9,48000000000000000000
0x88ccc50354bf47cdbf2b900d8ae14fa131259dfb,47750000000000000000
0x0b6c911e1f7f322a74a4277e6c77233b3db1934a,47280000000000000000
0x779d54b0a444bbe24fe49feda9815ca79f39572b,47000000000000000000
0x911f8d8420f6761c57a06946363e70bd5372c65e,46320687164093779718
0x8709bb58e053e4b05fb474b7077e3680e5c9edba,46030812323472988819
0x42f2ccc2f4466db6169aad4be0d27b20c5ba194b,45550000000000000000
0x858d03889d9b87056ecc57fa149a8379f6f98924,45000000000000000000
0x663d5a055c1dbc8ae412570b1c4d47a03c8edf5d,45000000000000000000
0x0e62bbd45084e0e58775c48a045770cea9367b4b,44870000000000000000
0x8cda914ee8605a5c7628afd71788eddfb996bf62,44850000000000000000
0x63b470288ffe37c9540ea8f71f130e2f97878d6d,44381133065946124529
0xb7d49d04f2b1aabac8b7be186570eb86a41fc3b7,43965000000000000000
0x77f84a937ad911b42f1e2465c56823b6f37f2142,43955603460242213855
0x306e01a2f3c5aa2c794945a5e2914444e59d2cdf,43872360782339270127
0x7e342837cd6b52b9c44cbeedbf5f2eb3d595601d,43800000000000000000
0x07978917c2bf8c51eeeb3668e9aa378bf609b12a,43405922858435634797
0xde8fd746c6d5d3a0d5497ab4a38695d8e5b3f5a6,43280000000000000000
0xe2bbe5973500c56c21db799f209797df7ff79977,42975000000000000000
0x9ef4888219d91a31daacb131ad0fca1fa51dfc70,42940000000000000000
0xf5b4e53600e41e6de40e6ba9042b41d6f72e3d54,42886000000000000000
0x9aa2ee35ca1c4838c21b7dcd57718b2755f16d78,41940000000000000000
0xcf9919669a8b2f56080bc0500ae639fe5697196b,41529168785687899699
0xc810ae5738aaf16e6cbc81b98fe6d7ea0b169f86,41499911714043349831
0x6e55a20f7e7a87489f906617012914155d05398e,40606440603157569295
0x4a043307e3f0d3f46187f1d3e8e993540c0e41da,40320000000000000000
0xc206fd15bb79da41757cdf78c6efd23d283c900f,40077000000000000000
0x40871466fe0437a96b77e1b0200b8bf6db14a19f,40070000000000000000
0xfdb040cfdf9f8b775137050d58eef944c7c4668e,40000000000000000000
0x1746a409007db41122952b379d290c941b780b46,39909861938434331406
0xb737507864250b4b0caa7cefcd90630e2a067cfa,39000000000000000000
0x3ec32d84e29d26fc6a3fa3aa0f5866cf3512796d,38960000000000000000
0x64c6c637d6c8e06cafb8951bbd6355683cfc04c8,38427598001774438677
0xb49cdb00e48a19a8e4603307ec9b1c40855b7b0f,37607651726908597169
0x02de68357262b3148d1c7ccb1b3016e3581436d8,37183693025268004202
0x781be585361298056da2967379f9468d26fde947,37161880000000000000
0x75c98e92eac409963e27efc75d2bf556d8a7878f,36980000000000000000
0x0abf94f6e080f8a530b21584f12abfa66ce32ba6,36611062340000000000
0x9871f29e7c8222dddf1f9882bb351e2ac75fe656,36347025570640364925
0x8ce09b5dcbe81b8be030e5e1ec7b59a46860a0dc,34600000000000000000
0x3e703982e25b0bf5a6b301cf6d776044acea8ca5,34442351878873335725
0x0321be949876c2545ac121379c620c2a0480b758,33835392504155872428
0xa562c7de92e75386bf5ca6e43975db8ccc2e3694,32879021509896320378
0x983860320e447797311e1ab1600c104c29cb1372,31780000000000000000
0xba360f8d0c83b961e7b169c5a5a40255a2085e23,31384372000000000000
0x6eb665c5b1023249a0af2dedcec2101ab011d225,31222253544155891836
0xca2294db71065b956252c7296c041171b81bd54c,31088000000000000000
0x498653987dc5f39587b20e3094fdedec1cce45a1,30620000000000000000
0x7d97f74ae0e1b66b2fcaf40964e03c1147d4153b,30152764543775326025
0x78c9052d440ce2f54a5ded488ff5fb410e562a2c,30087942818561365141
0xcccca5d04648d3b03d07272b4bdcb636ee9579aa,30000160000000000000
0xb86d7ddf8212b3e3ca6f2bc3840dd2c8f1302415,30000000000000000000
0x162118f4a7ee861c3d8e641f8a1474e7c65175c7,30000000000000000000
0xac8b59964d96a193603b2abd30f38584f6ebd5ab,29570000000000000000
0x1c7b2cb1371787039001772bcd9fcb83b733a86e,29210000000000000000
0xb08d01304f765c0edcbfc632bf9e28e64b7d9b91,29045000000000000000
0x25c2fb12c46eeef28e842f0d1cc50d66d4d5fbb5,28890150000000000000
0x30f9242a0eeec562b951970fa15534ed8dd8f5dc,28513045000000000000
0x79f028ec2bd333bb38b23a4eb1a6e1e0a2e8cc2a,28470000000000000000
0x09b2933dae9f78cb8d7c892cefd08453077307e9,28009227146444336321
0x21ef07670260dcd5b086c1127507ca9b63c3b88c,28000000000000000000
0xd66661aff755617dd0544a45d7f26abfe2b24a8d,27461580000000000000
0x9bb07e2cf238360c373689d66d82ad2492a749ee,27360464215709549213
0x6247cf6cbfa7b75b0c9dd15e2ee46e1b523f5814,27305442213604959857
0xaf11083e7643f62e3abe455a1a285e82487bf701,27082050000000000000
0x9fdbeb5c8f939af1548041046a3382ffb6b079b1,27000000000000000000
0x2910a8c1e5d9761a92236d6b35a99a47645b7037,26432510000000000000
0x2ef309039b8d0c7e427f235afb2264eabe21c6e1,26258584175517435715
0x486c04708f6c74f7bbbb136d75f450602bf916c7,26039382051527103608
0xaa37ffafedf1811748cf94a3fafd9694991777cf,25000000000000000000
0x1c1c7c76776518933573253c089ddb4a002bbf00,25000000000000000000
0x0517146bf956e5aa2fb93c0d7e90a476b199b310,25000000000000000000
0xf87edbf4d802ceac1878cb5920361f9c4ac556e0,24418778962837854881
0x94b88229c600e77557b41839500294fd2c81e685,24370056976708370081
0x26921ae62e7c15768396644c6785dd9975237ae2,24044000000000000000
0x3aec14364a7589d3a500af709b7b6bd6084dee0f,24000000000000000000
0x2cf06852d15dfd3b991a0abaa6397d09e0fa1b11,23870000000000000000
0x1e20edace5369468d7f18f6dca45dae51b42c4eb,23075000000000000000
0x865e9df6f79a8e57c507ff4c69276012639a7b31,23000000000000000000
0xb73c91a43ac2a53881991725f495160a07e3ea80,22189057000000000000
0xdf16461cee18cf07c22bb5dd22fa5f8815bb4b0b,21774780361551546853
0x0a87d1bda6c13902d8b59e3b1f50f9d167d3991a,21248000000000000000
0xdd534177686794c0a798d6893456ea6fe9d2a548,21090000000000000000
0x1cea36d208676729b5a5031768aa982c0754c7c4,20600000000000000000
0x0e8e86f1c5262cfcf50503ecae0db4ed4dd32a4a,20161607145358802802
0xc8fe758f403f201153b215627db75b1e27211a6f,20000140386745608860
0x4f36394a5d937f8e13689d9f965c6acc05000456,20000000000000000000
0x630fe3e30a1167ddad8ed1d775ae5db7335b31a8,20000000000000000000
0x6c728bfa66f2f490ed527b95ca140fa45d09818a,20000000000000000000
