address,stakedBalance
0x60e708dce2eb68c5625b9ae818e6ada365bb9110,0
0xe5cef250102d4336994a5639d14519895a092f9c,5851519804934004273141
0x4a108ab2f15c64583cb60f175eca0ecf04412721,784593139010499225565
0x70781192796a9859be983b9273ffa808dc32ae2c,3153499275662316885149
0x1f46b923db812996f1f97b0f7fe58783b32b9db7,227106000000000000000
0xea562283b60ede377a75cc177dc5869ebd1cef06,50560000000000000000
0xd9d3dd56936f90ea4c7677f554dfefd45ef6df0f,2799199571615442309819
0x6f573429000d0552a91aaadf7171e3f414f02b1e,0
0xf09e008014146b107882a913dfbf5d79a9cd1075,4256000000000000000000
0x76c89699f302e676574f31049724db6b30dec570,640000000000000000000
0x9d29c3d4b0167e00f8dd38a97129eb25121ef952,14137004390232369328863
0x8e8716bd296317e94e896397927872d3fa526791,220926687184375682278
0x3c682289eaf0f98bbde84a4203e4dda2994c2438,0
0x9d2d170bcfb2e0082834ac22007c0e4164bb344a,312177848373585708208
0x6f1e766c4799fd3040b075d5459794830d2b2feb,270000000000000000000
0x300871c1c6024f8f9a7afe3bf22f3d538c8b96ae,394879739309123402675
0xdb9cee3cffc15ad73d7d1af9240004d4c4a923ea,0
0x2997d4666902406c0fe270dd6cbdd47a0965a878,6231296424312620579270
0x16757f3a0ee30ba7a13e1d19c55083568b9bb035,524877554168293174957
0x94a12f8b8bbe3d83bf26539cc02efd2eaed40c7b,166195395532774746656
0x92bc11e9e3b8613ba39b88a1e57e283872947e5f,136974912140806598801
0x5e20c6ed4991dfdfd8f3f6af569114a0a7c37c9e,2838091250278791279229
0xed72e853680b9b35c911e74248af16aa3db43eaf,16850000000000000000
0x84bb62a0d076abf41f7f95d85347f0a2e3e6e281,55338448436761969484
0xe6319c62975b9f8b8bfc57d7577a4313d8da7eba,51869097403075942904
0x6c7ea81bb46ec44720af326a25df1dde93bc4b87,550000000000000000000
0xcc62deca03f5054346729063c7019310a4cae65d,570260964000000000000
0x0e3c7363decabfe24637caad9e6432c6ab750648,800000000000000000000
0xe92d0025618345312059c1f9e258edfd91feade4,825259024485592591221
0x050377866a802acd21b26d83bd7fd7fe8ff1ab4d,1112283000000000000000
0x8cd4d8e2610998c4bd3c89ae553e7e7fcc6dadbf,0
0x6f1f919fe82f9bd1ba0c6574c436cf43a3359d9e,2499509863747797970441
0x2cada42b255d3409006feb58a339521484739608,167233169054138776637
0x34c045801f8400a2f7b0aca34d168c04c956a430,640000000000000000000
0xefaa5fef9064e14d14cce6a87f85e4aa7f2843f8,24802968148301517121967
0xd068221676ae2f5ed5171495aaf4bacda32c5d5f,92619801620023215662
0x5793ce72011af96b8c3fd5dc3d79f72be847ece0,500000000000000000000
0xf107e18a918f1d033eafa1add9a4775a1b5dae3e,620094578095200821018
0x087c06a38aa65fc1d3ffa6107d1fff97d48aa5a1,0
0xee6eced49d012a0b4092a62149b70182841bcb82,110504927417626372417
0x27f7e530d0c1ab780d8d6962e9cfd45a9c96d8b9,128109000000000000000000
0xf990c33eda5757f5580393a4e866cf25b2708032,111200887980000000000
0xe559571a908d6bf0a0a55e8e02dd0fbd44cc8633,50560000000000000000
0x27f5547a1c2db7111b483664707a6db35907a6f0,1378294123315348566004
0xe8353e0ed5bf1bef35ac1be6604c72942947a951,139291954440210042063
0xf2d0faa2276568714079908df70867b0b4ab23de,6051611628791638483953
0x24d651b8333dd9cf9f63e37da1c604a72d5c3fba,1809971312257081810018
0xb8ef072c10a20666fe1c9ffe0230c5ae007fe41c,625000000000000000000
0xc4c911aac7e8e1d7bf4056f95dc650ba1cefcef2,150000000000000000000
0xbd846b43b6e9c858ec9e6bbab565ab4a40b549fd,0
0x411d5aef7605b9f9ba0bfd0e65b590af8d283713,0
0xe6293814858c6589ead20e2523a467224ac1e3a8,2354572850956556979630
0x2f5e0b254014600e852ba2262de39ad5fd5ce105,1631422672041786730305
0x23457f8517bfb79322eade75b2e6584cb043be45,2602124435120550961123
0xb52938a97d3136648f431652fbf17d705da77cfd,0
0x58e357f102f35595833ee54b6d99c7ee2ee48247,4071257013073400005947
0xe7fa28dfae4c7cd89dffcd25d4ed01a0ae9e1a91,1668290769284193901252
0xee5dcdaa05ed3ac2ba56789ffc3505b6f68cad93,262870834172052275262
0xc80ac64870e261cfe3ba38ba605565e5e2ed03c7,146448495852617099260
0xc38cf15b733de0214417cec416071be1fea423fc,707158000000000000000000
0x9f75f9e49a03bd8bb7cb1819b61470a511da5857,40898330800000000000
0x58fdd639b97f872f6421fbfb60d3e921aa93be59,202454558970045599360
0xbdcf42dd1b00ed16445ad2824e33c0a8f2a1892b,92667073320000000000
0xc2791f880f339d4d7d7208f76a9a55d542bac016,333000000000000000000
0x1551d4217cab5e6d0b1a57650718654909f20ab9,206719266120000000000
0x3ada96d84e231e21e3e0c6648567d5765101b623,96000000000000000000
0x3b9347324e692b26a14ec75d75647a23d546cb97,684313156800000000000
0x989f843d8dcde438ffb7e51ef1b5263407a3af33,637214336269620421064
0x4bb5eb0abc3628bb24eef023e630b423b2c09223,250000000000000000000
0xf5f3a799c6f371ab410239446d540b992ae96c04,0
0x5fbc2d71646936dcc2e9af3cd7e2ae20bf8e9f99,232432679870981361277
0xc35838ca6db5f20296964e35f62078fcce6c9381,479615887650309585698
0x4dd0b396b95cd8dee0653910353e8c3ae59c3055,0
0x373420d025b2cfd0c14adb179c65febdc0cecced,229258654639115426021
0xf2268602f2c409da57ca038fc8643fef5de5ec2d,811928132113811579676
0x8acd5e8938d2af30d9564bcdfc55575b92b46242,156791700000000000000
0xa4e03ffbfc226c84689c05c77598806b5160e51a,15000000000000000000
0xb63c261890b5647aacbb8e8ddfbb635527d2213c,203248500000000000000
0xa7abc5762fe0b05e1d1ff4749df317c4b46254c4,759136880816757987267
0x2dc9b4f61f4bca02e6c5479b1bb596a5cc4efd3f,1278593687142392030266
0x8526406521d8d16c85981eabdc5559848c5de783,104567311646648158471
0xc0515b10d5eddc1f57c066cb474eee2fcbacb1c1,3452354163135328198395
0xa6c9b5696cf6edbef25d941714ce1bfca544f3c4,18893727533034594411525
0x7115999084bf6aa0d6471c05c5c194d78bf5b2ae,252224831556680718060
0xa86c581d908d6a6e9aacc142499db4f1a7b9a4e1,124545828680317214165
0x03dce8e2f2cd099bc924d6dddc97686742a13111,0
0x3f78cd36e6e858a46e6917e32a52165377e88edd,34740483145965751985
0xf7ef13820db06b92c521bf19e0266606652b29c4,248063519340000000000
0xb6d5863d589941eaf18b56d06700381331df0077,407061895220629473102
0x22c9d7031de28bd8f354923f624cd7c8e399f162,50560000000000000000
0x166720672d63ba30a10ba606064e92d7e552f5d4,16800000000000000000
0xff014decf114e6d99d863d1e9eb7bf7a8de08235,1651011320788101992629
0x6ce42d8b2a202e206051bc09dbaafd1fed24d044,206719266120000000000
0xfdc9be76a1b56d3e2d8a0b63d60ea9ec36f66a4b,10563167497728018425
0xa29bfa7f38232a2e43a24f4a37bb253b6e48b733,32062291839035695339
0x3dd578acee108d3a7a4e3e492725ab3e526cb4ac,111200887980000000000
0xc5d94ec588719ec7842760bd0ee59c4ae28eda68,30000000000000000000
0x9a2fbacbfbfd4aa3cb9d63cd22fec4b7ab2ed099,4250000000000000000
0xd39ba6128fabe363b48372fe79726514a639f684,34800834780000000000
0x26b1c57ea03a57c0ba2e9d5b97a6e8f1f5272f15,855391446000000000000
0x93aef55cf06e8a0587c183c4c6b2313a750c07fb,1475103073320000000000
0xd4eee3d50588d7dee8dcc42635e50093e0aa8cc0,2000000000000000000
0xf4c293fac665321d4be77907b83f73961cd46ea7,100000000000000000000
0x1486175227c58448dbd79de76e708058024b4c80,2856414517707108835
0x751c4ef93839d0507fcaddee4077c80324021c4f,835387291322742602970
0x7b30bc1c35a29f2a998a854f43f7fae9d780abf7,684313156800000000000
0xe74b4392a3e8f6fad754e56d566ca2c2483f29f4,9999006485654459046092
0xb2327ab60eeead454cc6cbb2080bd64609dd7b3e,550000000000000000000
0x4bdfd99fc2269d9fa2029546b3c536baed2e7e09,2000000000000000000
0xe4e31614233ff2170f8f5a6f88f229beca15e6c7,164730609070925202038
0xf304bd610af7b912d459fb8064d80ed04a0a380b,360000000000000000000
0x956b70eca5347cfe39fd62553f9e9a12c7a173d4,5623000000000000000000
0x514ece76f028905538e736c4c63d24eae9e31826,92667073320000000000
0xd07e20a52b71ce9c911385d04c79a2418bf04502,156345000000000000000
0xd40d141881c9b41b3bf7cc0ce2ef30858c8c6ff7,120463480314742138717773
0x0d3f0a421a20c4801cb6ca9b25e36249de5258f5,2177163272545637825405
0xeb51ed1975a2988622f56cef9747d86d1c84a12f,4645174258389939277092
0x10393679761bea8ead23a1949e18a81ebe2cd906,50560000000000000000
0x49083521f5cf9ffed01a76e4c9bfe13277f6f304,11688700000000000000000
0x4005ffcc8242a94b9c37e14fb32084d4f110850d,4200000000000000000
0xe376f8a854159ec29b04ca42e2a35cd441683699,27682050540000000000
0xcf98ba7236a7b1ad4e35093462b1c7929283a6d2,640000000000000000000
0xeabc9d0d3e6c63c748a38d1d080653e01a47c735,2992538993504163329536
0x09107c057c89aaccd5735157b9ef43ba240c3655,3504190265739013417465
0xe654ebcfd4220059471c1cbf457112eb20fe84db,953704500000000000000
0x3356eb10e9701ff2bb380d2afb0eefd98e835029,293481900000000000000
0xc82d5940b846aae6a7d96a5effcdc58fa6a6a63c,174659700000000000000
0xf563969876b1cc6e2b657c67dd128f572261ade7,0
0xe905231378fce9aa461ead4746fd8722d1786545,0
0x4e911f0902cf2b6f11938944dc6537fba6fd174c,585101234018653930834
0x8fab162c8a625bd8208d81d5f9084f6da624201f,0
0x46578d951de3d4d9f5aef6e195832973214edb47,447334512819674215671
0x9f502142cbc48d4a0f2b2f4abd7e1d31dc9631c8,0
0xf6505f25bbb98791ad2a66944743a8f7b015a204,182360939873727095932
0x9fa67402cbc23465cc31d7bf59cf3c73fdb1e1ca,136948685129847277198
0xab12adef5860039f588a36d9c46f217581210107,248063519340000000000
0x57eae1d687fa63e546ae12f3bba1ba5220b96282,453438933353379620662
0x9e96e76d10c635115cf633760546a281fb2a38fa,5315979444023857075680
0xcc48833e3c4daddac73a9fa6a8c03a62d551cddd,11839599486563139984563
0xc3dbade79477dda19f0f31fa2a7385aa9f9e41b6,10764003520000000000
0xa9c2644aa9b73770c06ebd3db47bb35da0115ccf,36000000000000000000
0x032ddecc0fe603786b25cb447d83bbcfe03a7c10,13783718423405268122
0x8f5abbfc1caf82fe7e585fef47352a4f21cfa9b3,262498246680102745517
0x67acb72ea79131bb6061470413221b3584fce640,600000000000000000000
0xb235c32709beb8b5b5b43204f28852e108c96155,333000000000000000000
0x8390fb38f6f647a4da128b3142485a583a2712d7,16850000000000000000
0x9e89384f3a38496cbe1408b953ba799afd2dd2f7,1471817365086846485
0xae17b12e7a1ffa589422b95dfc28054e1b9eb1e5,2350000000000000000000
0x5079efddd01d888f2d3131758e32a0e4956cc537,238850000000000000000
0x074f9219fb966d60e3be4f041be53c668c36136a,0
0x19542778658f95603e1189543d7f0012fa63d8e3,64162348497686202701
0x69b4f1d198783baca5da8bb69f4447514ffa26df,1609611534732054107984
0x4ade2de12d3a0bdc3849af7a75a498a0983f694f,331600000000000000000
0xfdd181d4ea01c85099a70a319480e0b5b2420f3c,3038714198365245448876
0x116ace4da907a355c40fa2e325685420614dc944,1000000000000000000000
0x709cdab38a6d703a4b4c929823dd6f7a6776d70e,0
0xbd713d136cb71406225a1e21ad7d30633042ab9d,92667073320000000000
0xb581de7bfbd88c9d8f823ec85904d724875dc08b,500000000000000000000
0x2e27e437b1043dc5bae52509d87e74cab0691ff0,456200964000000000000
0x851497cf9b1362858c095cdd577b506d24f57336,50560000000000000000
0x19bf850cdf4fa31868d4b954c7f422c00cd1b0b0,570260964000000000000
0xb51f168036adb0529ecd2770f32a68e3aba8c858,100000000000000000000000
0xa37ec1faa6f073b13751252adf9addd43629369f,780000000000000000000
0xea914dbe9ea2aa0bb70b5f11266ccd646cf346d4,169299300000000000000
0xc3e1e1358bda2a0c0e610b33871e6ebbf1523a58,10000000000000000000
0x1abed56b27691ba3b5c0c68d2b0be0f1638e3d4f,20000000000000000000000
0xd6ed6d381d6d9ab245e2d7ad331b2efbc8fc03c8,3057755778709631949104
0xe40c7a373b3f0c4299bb8fbb177c7c7e72790142,92667073320000000000
0xa832c90fbc240f66836b44b121403c6d9e343f86,540848355440525399128
0x86b853a64805960bf681dbb2a52cb96f8edc3ea4,2277252315875389902611
0x291e00c961afbc5b89072dde9667d6be045f8e5c,52209526171570408077
0x5cc760aa4236777746377652c579ba5b238689fa,146199818056453864387
0x06537a972cf95f4f375461285aaae6045cf74c4e,1188387913377178303778
0x0766053f1db632a0b29c5cbed33f12ee2875823c,92667073320000000000
0x3e221e43d591610f8695e331a0370230dd44ba0e,185380500000000000000
0x78a01cd13c9ecc3c77ecfa02ecf13d68019c5c7a,361200000000000000000
0xdf407ea454679a72a119b7441d5cb69bfcaf813b,100000000000000000000
0x88d0c834895b510deddf350dc33bde34466c32c5,15999952744797765696994
0xc7100ec41a46a862ebd5a52415bddb785a526702,149886123119992773482
0x4b387d14376d78a38bc7a7ac1557afce2b8fb81d,2275852398035224919690
0xba8faa6156a354a0378947712f7d869a80b16698,5875000000000000000000
0xe7b4d3dee02e6ecc7029fd681e65ab389f1c3ceb,50560000000000000000
0x46c02c0c16cdfb2b1da16f42dab23860096cd63f,112911598864000000000
0x5642b316baf90ce732bc5abc86f665dc5580cd39,92667073320000000000
0xf401d7a2e45ca378dacf585618afd7a1349bd212,1157076680000000000000
0xc977658056b8e839907699dbecbba699c1a8da86,3550000000000000000000
0xd6395592e3d962ab201f3980b87ab268a84af6e9,1872999993938833333941
0x85ea6619899218573f6dbf32594b871b495d0af8,500385953374676854850
0x155c83b83e4659dc4a0637c3cfd7c3e631073494,128050887980000000000
0xb294f4857a014756355cc856c2ae7dfe9e3309ba,372000000000000000000
0xbfec91c06b37daaa3f9c298a5d513ca232528f3f,2624401587162949981453
0xffc458db291b4abce020fe3de4f91f2770e537b1,206719266120000000000
0x84dc049591d1c22b7f6bb1e06ff16e44d918f1db,422584178181059285726
0x72e1066367325bd31914bef93c2a5fdb02d620fa,2117744385795381697680
0xfc5d97cb8d77c5c01246d4cdb491c887d13b98b5,248063519340000000000
0xab47313bcfd85747d237c00f8078aaa61f1a5aad,1960566300000000000000
0x34d256e067e0f612a9c488ed3a753ac1a206ba3f,403293934658341434644
0x75956ff6d8b3aad2769c1a9d69b2d1455ce2d0ca,201840645822214301460
0x0f693376f387f516cfdc64241a034f323c30210a,18767938460000000000
0xd29a0c61d2e38b45e8e83cc6e54c92ae7b0849af,487020085111768085715
0x7ddc43b42e932b96168bcbb489f14b8c9d7b493b,534649458084585874486
0x8b54839d00cbde81c51e2c9ccf8e33bb3a7b58ed,116754603829462579799
0x4ead54fe26ad42f0cf76e925a36712931ae77dc8,0
0xedb85a06ee9880ec7ed658d8962209550d400246,24937857633307875095901
0xc5721ef8c958a584b7342df9bb12d7f477ea02ec,115800000000000000000
0x52879767bbb0b12928e2a2389aefdb64b0772ffe,600000000000000000000
0x01368f7aa6f1ad5d0ce99b0f37e994e874f630b4,248063519340000000000
0x98c4ac17edb537d2e50056205fd9cad00b8f7d70,0
0xc2039de34d52fcbc6f7ffcb30c16048af919aaf7,21675391530000000000
0xb878b9c537b365855c6313058174dbfb9e4d45dc,16000000000000000000
0xfbbd6e7d90c19b602b602731c9029119d89490fc,1240000000000000000000
0x6e012484b6e0f24c20dfb600891944cfb53f9022,128926891558867738368
0x8870c3a7144fa301cd260311afb7f2319b19cd57,2659166219503753851233
0xb84f14940d0050301690ed507fcb2dec9ece1fc7,159471900000000000000
0x069cf26c05617fd1c0722bfda64d0b6e54078246,62825303511896426718
0x7d1421e20c2bbeadb266f5dca4a94ad30f348c4a,356962772901241645028
