address,stakedBalance
0x148e049be6e06f9a42b9608e7ce30fefbd0b3cad,0
0x64402d5d43fc3faec310c7063e4a64b35e1f29ed,0
0x540f9ea55a2104fe7eafc08391d17dfc0440167c,0
0xdcf646e6a54dbd980ad57220c78e8b22a6732414,0
0xba818e7f6b208f5a4f7cf282a9248d221144e4e5,0
0x0a1d818bea696be49a821d29d37b0260df3b4723,0
0x36e272fa836115837b1dce51fbd8f273f7d839d3,0
0x217d6c731f69230b42a0b0e68ba6885abe4cb3a5,0
0x65c1425bf0067d3855b72da10b2040c2e4942675,0
0xaa884bfc4b6decd8002e20e21acb126e4c985a4b,0
0x1fa767adb65ee9acd8851a1aa9acaba6d561ce3e,0
0x813df9e9496063e17357318d69dae274558d13c9,0
0x64d38379117a4eea1905d0031f674e146957adca,0
0x60321f8e223418b59d971903f8bbb386eb4b3bbb,0
0x1fbcee2124ba22a6a9940f553eda6a2df14bf7a8,0
0xcab151544aa6f7ee37831b4611d25e38e2e0a59d,0
0xba35bd57ca9748009db957f5337525651340b4bd,0
0x199cf29ec4874887ee900d26f9f1f58d2f11a2e5,0
0xf20cd8b807426a9a3a8f08c5db10fd61dd213458,0
0x7b43af809a7a0a34b7323f11042df279787013e7,0
0xd255391dece0185504219f96e6b2a7465bcd24e0,0
0x76c5480ed39e1494755aa49945b202caa553d7b9,0
